lsoa,os,left,right,top,bottom
E01004156,E00020932,-0.201645852,-0.1892479,51.36280492,51.35645672
E01004157,E00020936,-0.213709967,-0.204911569,51.36220151,51.35505163
E01004158,E00020935,-0.209171706,-0.199218678,51.36070597,51.35457789
E01004159,E00020929,-0.212916237,-0.200732164,51.37274081,51.36563244
E01004160,E00020949,-0.208690021,-0.200679637,51.36692679,51.35990504
E01004161,E00020930,-0.214539878,-0.205380171,51.36798086,51.36015409
E01004162,E00020952,-0.203950727,-0.194443933,51.36431186,51.35915551
E01004163,E00020969,-0.172317334,-0.164135302,51.38038744,51.37381587
E01004164,E00020971,-0.167256309,-0.15942502,51.37905609,51.37063003
E01004165,E00020982,-0.17587931,-0.165746572,51.37566715,51.36902477
E01004166,E00020967,-0.168018093,-0.157020415,51.3767608,51.36823711
E01004167,E00020973,-0.182703585,-0.170569667,51.37694676,51.37307814
E01004168,E00020978,-0.182672527,-0.174286883,51.37607873,51.36943442
E01004169,E00020997,-0.167186418,-0.159254907,51.38199937,51.37672616
E01004170,E00021003,-0.15717564,-0.148006426,51.36512229,51.35909602
E01004171,E00021008,-0.158278801,-0.140338012,51.3724106,51.3669387
E01004172,E00021014,-0.156195451,-0.146316823,51.3686349,51.36369425
E01004173,E00021016,-0.149242713,-0.141266159,51.36949845,51.36312685
E01004174,E00021001,-0.151344012,-0.140491079,51.364529,51.36075163
E01004175,E00021006,-0.159711164,-0.147021857,51.37732605,51.37053162
E01004176,E00021009,-0.160413483,-0.151540809,51.37092214,51.36396668
E01004177,E00021036,-0.155582922,-0.147775577,51.35992134,51.3520224
E01004178,E00021042,-0.152325373,-0.140428577,51.3613959,51.35552739
E01004179,E00021037,-0.147952149,-0.139366239,51.35877608,51.35128334
E01004180,E00021041,-0.160240004,-0.149596722,51.35924235,51.34590577
E01004181,E00021038,-0.153398593,-0.144477104,51.3552494,51.34600695
E01004182,E00021062,-0.144655768,-0.137369278,51.36219693,51.35649045
E01004183,E00021076,-0.180823772,-0.170606878,51.38906941,51.38358305
E01004184,E00021074,-0.172564875,-0.163465651,51.39099167,51.38237124
E01004185,E00021071,-0.169004273,-0.152652192,51.38980905,51.38299665
E01004186,E00021073,-0.164843802,-0.152887751,51.38640592,51.38060849
E01004187,E00021077,-0.17324281,-0.164385099,51.38461193,51.37962152
E01004188,E00021079,-0.16128573,-0.15307748,51.38368505,51.37343948
E01004189,E00021080,-0.182240972,-0.168881268,51.39341783,51.38633326
E01004190,E00021111,-0.23770912,-0.228409693,51.38016948,51.37433635
E01004191,E00021117,-0.234203975,-0.223203868,51.37613403,51.37017158
E01004192,E00021122,-0.242616259,-0.231327089,51.39053926,51.3799872
E01004193,E00021110,-0.237123023,-0.226890757,51.38618656,51.37755978
E01004194,E00021124,-0.230090312,-0.218138089,51.38399531,51.37870165
E01004195,E00021109,-0.244985026,-0.235042404,51.3838596,51.37671089
E01004196,E00021112,-0.230061166,-0.219851132,51.38045141,51.37512012
E01004197,E00021145,-0.059851937,-0.050435742,51.53511933,51.53033234
E01004198,E00021141,-0.058124348,-0.051931317,51.53244189,51.5279818
E01004199,E00021149,-0.060630274,-0.056936567,51.53223141,51.52727221
E01004200,E00021146,-0.064110559,-0.059609092,51.53215747,51.52924714
E01004201,E00021143,-0.053919977,-0.044508022,51.53480233,51.53053042
E01004202,E00021169,-0.066081978,-0.058544154,51.53551619,51.5313184
E01004203,E00021160,-0.064814988,-0.05539524,51.52989143,51.52645625
E01004204,E00021152,-0.066313035,-0.061500811,51.5316809,51.52703384
E01004205,E00021180,-0.064386882,-0.058059612,51.52422961,51.51912819
E01004206,E00021186,-0.059353338,-0.052870622,51.52460968,51.52086194
E01004207,E00021185,-0.053341139,-0.046228308,51.5248848,51.52130509
E01004208,E00021179,-0.063142021,-0.049043746,51.52287461,51.51842412
E01004209,E00021187,-0.055553986,-0.051805679,51.52757766,51.52225923
E01004211,E00021181,-0.064636352,-0.055739949,51.52749369,51.5218632
E01004212,E00021184,-0.059083195,-0.05489998,51.52754017,51.52267835
E01004214,E00021244,-0.009639635,-0.003120083,51.49877482,51.49494769
E01004215,E00021224,-0.017355855,-0.006930587,51.50016636,51.49329751
E01004216,E00021225,-0.008966284,-0.001221079,51.49621899,51.49094726
E01004217,E00021219,-0.015695305,-0.005824791,51.49513924,51.48456997
E01004218,E00021218,-0.010132214,-0.000416408,51.49353698,51.48510432
E01004219,E00021235,-0.01317191,-0.004145435,51.5120548,51.50708509
E01004221,E00021223,-0.013700744,-0.003982958,51.50511296,51.49751264
E01004222,E00021260,-0.034615557,-0.026835696,51.5372082,51.5323754
E01004223,E00021266,-0.040736864,-0.025970545,51.54464813,51.53424656
E01004224,E00021272,-0.028566528,-0.016132583,51.54354184,51.53211984
E01004225,E00021263,-0.023646554,-0.01734778,51.53240602,51.5279277
E01004226,E00021262,-0.032262593,-0.025797785,51.53383199,51.52957278
E01004228,E00021297,-0.037140836,-0.030507053,51.53293508,51.52770719
E01004229,E00021299,-0.032420348,-0.026565385,51.53009036,51.5261641
E01004230,E00021304,-0.042230445,-0.034181087,51.53188026,51.52730489
E01004231,E00021301,-0.027662015,-0.021034143,51.53037346,51.5267752
E01004232,E00021300,-0.040024951,-0.029828563,51.52898444,51.52423589
E01004233,E00021294,-0.037344489,-0.032536145,51.5363228,51.53224673
E01004234,E00021295,-0.052840802,-0.032807919,51.53813224,51.53038605
E01004235,E00021349,-0.017834243,-0.013119299,51.5298079,51.52739617
E01004236,E00021350,-0.016885456,-0.010685107,51.52892022,51.52454606
E01004237,E00021331,-0.021034143,-0.015721947,51.5283173,51.52465127
E01004238,E00021338,-0.016119546,-0.007375663,51.52983966,51.51978523
E01004239,E00021334,-0.020229105,-0.014947591,51.5263723,51.5211846
E01004240,E00021332,-0.024442268,-0.018676591,51.52454617,51.52154517
E01004241,E00021329,-0.027398792,-0.019434955,51.52279058,51.51852
E01004242,E00021330,-0.023143433,-0.01385374,51.52235418,51.51659504
E01004243,E00021368,-0.00989172,-0.002621652,51.51524398,51.51147632
E01004244,E00021367,-0.020972462,-0.013874732,51.51480042,51.51081366
E01004245,E00021369,-0.007285167,0.004111981,51.51797518,51.5123527
E01004246,E00021364,-0.018045241,-0.008448013,51.51961177,51.51319179
E01004247,E00021363,-0.015098665,-0.007423392,51.51420124,51.51111447
E01004248,E00021381,-0.014256412,-0.007719098,51.52374042,51.51708494
E01004249,E00021365,-0.014746113,-0.004973819,51.51944617,51.51365845
E01004250,E00021387,-0.021644317,-0.015842705,51.51862573,51.51400865
E01004251,E00021430,-0.035550074,-0.028255709,51.51660592,51.51237583
E01004252,E00021428,-0.029333823,-0.020583,51.51659504,51.51011655
E01004253,E00021402,-0.025869076,-0.019580295,51.51583655,51.50962603
E01004254,E00021404,-0.038883039,-0.027102925,51.51448554,51.50821022
E01004255,E00021408,-0.030444969,-0.02440855,51.51228447,51.50781698
E01004256,E00021398,-0.025178614,-0.013389608,51.51107629,51.50739217
E01004257,E00021400,-0.021155191,-0.011769854,51.51119378,51.50740613
E01004258,E00021399,-0.036689069,-0.028973242,51.51141887,51.50654599
E01004259,E00021458,-0.05585833,-0.046149098,51.5298979,51.52509128
E01004260,E00021462,-0.050228279,-0.043065078,51.52962189,51.52644908
E01004261,E00021445,-0.045512311,-0.036503744,51.52699576,51.52116717
E01004262,E00021444,-0.047143242,-0.039764523,51.52730489,51.52097267
E01004263,E00021442,-0.049168384,-0.043829308,51.52626788,51.52279837
E01004264,E00021439,-0.044947127,-0.036468824,51.5225273,51.52014822
E01004266,E00021441,-0.053855131,-0.045269589,51.53144073,51.52872737
E01004267,E00021477,-0.02833509,-0.018785304,51.5279277,51.52075508
E01004268,E00021501,-0.028831913,-0.024791013,51.52702867,51.52434001
E01004269,E00021478,-0.034921854,-0.025007679,51.52654326,51.52182137
E01004270,E00021476,-0.03709474,-0.027331272,51.52499444,51.51743208
E01004271,E00021485,-0.031061206,-0.024771264,51.52138077,51.51725742
E01004272,E00021488,-0.028398328,-0.022006863,51.51977004,51.51622351
E01004273,E00021494,-0.035671897,-0.021644317,51.5186516,51.51397326
E01004274,E00021522,-0.023932042,-0.019403186,51.49256406,51.48767229
E01004275,E00021519,-0.020795745,-0.013335072,51.49090957,51.48718916
E01004276,E00021533,-0.023055573,-0.012798167,51.48885842,51.48456288
E01004277,E00021510,-0.031654269,-0.012073471,51.50977774,51.50157492
E01004280,E00021552,-0.030200946,-0.021432027,51.49863172,51.49254283
E01004281,E00021517,-0.022544176,-0.014803056,51.49390383,51.49018225
E01004283,E00021562,-0.051298757,-0.044405101,51.52056564,51.51544227
E01004284,E00167253,-0.045534316,-0.035671897,51.52146725,51.51663871
E01004285,E00021579,-0.042720518,-0.033821866,51.51849086,51.51533169
E01004286,E00021559,-0.04222072,-0.033826494,51.51688512,51.51256821
E01004287,E00021586,-0.053244269,-0.048715453,51.51714838,51.51362128
E01004288,E00021560,-0.045650959,-0.039661886,51.51676384,51.51284408
E01004289,E00021564,-0.050070065,-0.043579076,51.51686704,51.5131601
E01004290,E00021561,-0.052985432,-0.042289764,51.52199297,51.51871507
E01004291,E00021604,-0.065016828,-0.053413668,51.50624762,51.50166316
E01004292,E00021598,-0.06674974,-0.05932199,51.50878511,51.5037076
E01004293,E00021605,-0.080201734,-0.063997433,51.51053452,51.50229397
E01004294,E00021595,-0.073787933,-0.06003405,51.51122232,51.50736688
E01004295,E00021616,-0.066326049,-0.060513846,51.51154505,51.50930574
E01004296,E00021597,-0.060921057,-0.05515606,51.50972917,51.50481798
E01004297,E00021596,-0.056855838,-0.04639838,51.50972933,51.50358154
E01004298,E00021641,-0.056916185,-0.049866444,51.51443911,51.5114277
E01004300,E00021640,-0.052617869,-0.046906565,51.51204335,51.50970018
E01004301,E00021649,-0.061020728,-0.054546293,51.51264634,51.50944329
E01004302,E00021653,-0.05720572,-0.052560027,51.51303791,51.50990891
E01004303,E00021642,-0.055290213,-0.042086192,51.51317201,51.50749662
E01004304,E00021637,-0.061900699,-0.056739059,51.51473462,51.51110904
E01004305,E00021662,-0.051742524,-0.04434288,51.5139731,51.51066416
E01004306,E00021672,-0.07452586,-0.068055211,51.52199709,51.51643968
E01004307,E00021676,-0.07942975,-0.071426207,51.52221056,51.51589492
E01004308,E00021677,-0.069245146,-0.063605699,51.52178972,51.51823948
E01004309,E00021675,-0.073466847,-0.062751743,51.52050746,51.51487334
E01004310,E00021673,-0.076102671,-0.070723616,51.51849562,51.51445289
E01004311,E00021699,-0.077253007,-0.070287531,51.53012264,51.52679013
E01004312,E00021706,-0.071772929,-0.066111233,51.52847798,51.5247318
E01004313,E00021702,-0.068583798,-0.063938702,51.52872741,51.52324632
E01004314,E00021698,-0.071298329,-0.065013537,51.53106841,51.52780924
E01004315,E00021700,-0.076644346,-0.069233513,51.5282974,51.52469926
E01004316,E00021715,-0.076566806,-0.072739554,51.52669502,51.52428723
E01004317,E00021695,-0.076188686,-0.064099635,51.52580145,51.52153682
E01004318,E00021697,-0.074879015,-0.065931433,51.53125769,51.52933646
E01004319,E00021735,-0.066931954,-0.061117836,51.5147619,51.51118396
E01004321,E00021733,-0.065575336,-0.05913995,51.51774589,51.51303489
E01004322,E00021753,-0.062936525,-0.052840877,51.52045309,51.51673384
E01004323,E00021737,-0.058549453,-0.052979838,51.51815198,51.51529607
E01004324,E00021736,-0.055874509,-0.049658925,51.52010883,51.51686661
E01004325,E00021741,-0.071946423,-0.062617572,51.51838105,51.51443472
E01004326,E00021739,-0.060509622,-0.053133764,51.51680248,51.51412983
E01004327,E00021796,0.009682514,0.018089502,51.56039259,51.55627723
E01004328,E00021769,0.005217767,0.010955899,51.55919071,51.55295789
E01004329,E00021773,0.009812511,0.018591539,51.55837299,51.55406508
E01004330,E00021768,0.00759266,0.013953178,51.55827405,51.55426323
E01004331,E00021772,0.014417773,0.021532893,51.55805642,51.55318144
E01004332,E00021782,0.005075835,0.012039302,51.55508015,51.55064758
E01004333,E00021789,0.009026027,0.014333204,51.564408,51.56082082
E01004334,E00021793,0.007208522,0.014455826,51.5622147,51.55839777
E01004335,E00021826,-0.000742432,0.005771258,51.55711083,51.55178132
E01004336,E00021808,-0.010889437,-0.00282273,51.55783856,51.54992748
E01004337,E00021829,-0.004728131,0.003772249,51.55426135,51.55091835
E01004338,E00021807,-0.005235561,0.000758007,51.5563991,51.55330718
E01004339,E00021809,0.003038357,0.009493395,51.56478386,51.5610875
E01004340,E00021814,-0.004191722,0.005503441,51.56263425,51.55461947
E01004341,E00021805,0.002139458,0.008720196,51.56174905,51.55430427
E01004342,E00021844,-0.018123624,-0.008235341,51.60014288,51.58987665
E01004343,E00021840,-0.00918405,-0.00180343,51.60517906,51.59647313
E01004344,E00021841,-0.019853968,-0.006890037,51.60479902,51.59706694
E01004345,E00021843,-0.011739377,-0.004343832,51.60056679,51.59422618
E01004346,E00021858,-0.025572054,-0.015967057,51.60043326,51.59627336
E01004347,E00021839,-0.023599676,-0.015407809,51.59828596,51.59248938
E01004348,E00021845,-0.012470674,-0.001271615,51.59661316,51.59009407
E01004349,E00021875,-0.013265553,0.005221277,51.6465266,51.63516085
E01004350,E00021878,-0.016908142,-0.004642738,51.6399356,51.63247422
E01004351,E00021876,-0.010376167,0.000414335,51.64088872,51.63164948
E01004352,E00021884,-0.000924319,0.025712031,51.64164687,51.63126887
E01004353,E00021879,0.007059536,0.024157488,51.63410451,51.62648605
E01004354,E00021880,-0.001032382,0.011193703,51.63354775,51.62700574
E01004355,E00021910,-0.013940169,-0.003472555,51.62709394,51.62175563
E01004356,E00021909,-0.02200078,-0.011141379,51.63354154,51.62274587
E01004357,E00021911,-0.014774224,-0.000991558,51.63330561,51.62706876
E01004358,E00021908,-0.011745744,0.00128833,51.63164948,51.62554051
E01004359,E00021915,-0.003028321,0.004790782,51.63061772,51.62303411
E01004360,E00021928,-0.007328313,0.001910287,51.62603727,51.62050935
E01004361,E00021924,-0.025365329,-0.015344055,51.62736697,51.62207076
E01004362,E00021941,0.00027163,0.017412885,51.58379663,51.5717285
E01004363,E00021944,-0.005420512,0.007010779,51.58182901,51.57605069
E01004364,E00021949,-0.01072201,0.001216859,51.57989428,51.5722291
E01004365,E00021946,-0.015438745,-0.007186365,51.57812676,51.57418659
E01004366,E00021952,-0.005715942,0.01098584,51.57860987,51.57196002
E01004367,E00021957,-0.008451026,-0.001127737,51.57449311,51.56948641
E01004368,E00021942,-0.00714649,0.001138803,51.57328967,51.56886822
E01004369,E00021989,-0.01106523,-0.003976729,51.56761947,51.56389982
E01004370,E00021977,-0.008977302,-0.001749713,51.56989599,51.56514254
E01004371,E00021978,-0.002045195,0.004358356,51.56764435,51.56298926
E01004372,E00021973,-0.006241477,-0.000264169,51.56680533,51.562497
E01004373,E00021999,-0.011216045,-0.004446109,51.56540441,51.56115499
E01004374,E00021975,-0.003303891,0.003682985,51.56399136,51.558874
E01004375,E00021976,-0.010230767,-0.001888065,51.56321027,51.55892368
E01004376,E00021983,-0.007735447,-0.002409171,51.56147437,51.55670267
E01004377,E00022022,-0.002708176,0.01545963,51.60467886,51.59324056
E01004378,E00022013,-0.003535668,0.005122114,51.59878719,51.59240851
E01004379,E00022015,-0.006785948,0.001213265,51.61471509,51.6053746
E01004380,E00022016,0.001143801,0.019450438,51.6098734,51.60266894
E01004381,E00022017,-0.004426634,0.006911116,51.60995895,51.59752062
E01004382,E00022018,-0.010477844,-0.002437585,51.60855747,51.60432533
E01004383,E00022012,-0.001772178,0.008734503,51.60475621,51.59918839
E01004384,E00022053,0.00136945,0.008518246,51.62612829,51.61786265
E01004385,E00022045,0.008268125,0.02138042,51.61908117,51.60817207
E01004386,E00022054,0.001213111,0.014339944,51.61875051,51.61176073
E01004387,E00022043,0.000258338,0.011901856,51.61609336,51.60926485
E01004388,E00022047,-0.000504143,0.011115719,51.61293242,51.60680707
E01004389,E00022049,0.003442528,0.020033631,51.62784366,51.62185754
E01004390,E00022052,0.004196554,0.018635039,51.62431728,51.6188667
E01004391,E00022083,-0.061040048,-0.032532641,51.58722989,51.57947636
E01004392,E00022079,-0.035162361,-0.026015624,51.58651187,51.58080848
E01004393,E00022084,-0.041463211,-0.034699729,51.58762433,51.58218003
E01004394,E00022082,-0.038337707,-0.032044794,51.58424005,51.57919893
E01004395,E00022077,-0.062274921,-0.036633304,51.5832746,51.56772171
E01004396,E00022099,-0.036500945,-0.029272698,51.58891146,51.58525417
E01004397,E00022078,-0.028709513,-0.018836593,51.5869289,51.58216741
E01004398,E00022119,-0.046374377,-0.034236616,51.60631521,51.59553931
E01004399,E00022127,-0.040184585,-0.02369028,51.60966208,51.59785233
E01004400,E00022122,-0.038048534,-0.029849476,51.60031706,51.59421036
E01004401,E00022121,-0.053482634,-0.035087309,51.60013094,51.58616252
E01004402,E00022123,-0.037600931,-0.027082248,51.59766288,51.5923263
E01004403,E00022118,-0.03158196,-0.016257269,51.60479652,51.59575444
E01004404,E00022117,-0.038614068,-0.029538128,51.59482209,51.58989036
E01004405,E00022156,-0.01629036,-0.005985313,51.58043916,51.57657115
E01004406,E00022155,-0.020735547,-0.012014275,51.58084536,51.57595127
E01004407,E00022174,-0.015186942,-0.008189415,51.59080161,51.58715263
E01004408,E00022172,-0.020355826,-0.012250643,51.59019956,51.58647402
E01004409,E00022158,-0.020830784,-0.012093869,51.5885319,51.58225113
E01004410,E00022159,-0.016233956,-0.007873224,51.58874876,51.58091608
E01004411,E00022153,-0.01954177,-0.01460476,51.58537374,51.58019521
E01004412,E00022154,-0.017872659,-0.008743821,51.58430997,51.5787982
E01004413,E00022196,-0.008553805,0.001587568,51.62093122,51.61436813
E01004414,E00022197,-0.017603825,-0.010110723,51.62283678,51.61606109
E01004415,E00022200,-0.013112666,-0.003338926,51.62297887,51.6159236
E01004416,E00022193,-0.013384548,0.000200168,51.61684039,51.607963
E01004417,E00022199,-0.018145887,-0.006882115,51.61700651,51.60988043
E01004418,E00022194,-0.017889662,-0.009822145,51.61241541,51.6075538
E01004419,E00022195,-0.0169921,-0.008031653,51.60865093,51.60268913
E01004420,E00022258,-0.021516568,-0.009848921,51.57648125,51.57233681
E01004421,E00022228,-0.027623648,-0.018207015,51.57477317,51.57054092
E01004422,E00022239,-0.051175825,-0.028262439,51.57435419,51.56102612
E01004423,E00022230,-0.020639108,-0.012889246,51.57387782,51.56900725
E01004424,E00022229,-0.027858101,-0.019966404,51.57338802,51.56423582
